code,district_code,name,type
7405102018,740510,Pudaria Jaya,village
7405102019,740510,Sumber Sari,village
7405102020,740510,Ulusena,village
7405102021,740510,Panambea Barata,village
7405102022,740510,Wowosunggu,village
7405102023,740510,Wawondengi,village
7405102025,740510,Watu Porambaa,village
7405102026,740510,Wonua Jaya,village
7405102027,740510,Bisikori,village
7405102028,740510,Ranooha Raya,village
7405102029,740510,Selabangga,village
7405112001,740511,Labuan Beropa,village
7405112002,740511,Tambolosu,village
7405112003,740511,Woru Woru,village
7405112004,740511,Tambeanga,village
7405112005,740511,Labotaone,village
7405112006,740511,Batu Jaya,village
7405112007,740511,Namu,village
7405112008,740511,Malaringgi,village
7405112009,740511,Tue Tue,village
7405112010,740511,Sangi Sangi,village
7405112011,740511,Ulu Sawa,village
7405112012,740511,Lawisata,village
7405112013,740511,Kondono,village
7405112014,740511,Peo Indah,village
7405112015,740511,Puundirangga,village
7405112016,740511,Cempedak,village
7405112017,740511,Laonti,village
7405112018,740511,Rumbi-Rumbia,village
7405112020,740511,Wandaeha,village
7405121005,740512,Atari Indah,urban_village
7405122001,740512,Lambodi Jaya,village
7405122002,740512,Atari Jaya,village
7405122003,740512,Mokupa Jaya,village
7405122004,740512,Lambandia,village
7405122006,740512,Kapuwila,village
7405122007,740512,Puunangga,village
7405122008,740512,Teteinea,village
7405122009,740512,Puurema Subur,village
7405122010,740512,Lalembu Jaya,village
7405122011,740512,Sukamukti,village
7405122012,740512,Potuho Jaya,village
7405122013,740512,Mondoke,village
7405122014,740512,Sumber Jaya,village
7405122015,740512,Merongga Raya,village
7405122016,740512,Tombeleu,village
7405122017,740512,Padaleu,village
7405122018,740512,Lalouesamba,village
7405132001,740513,Lamara,village
7405132002,740513,Puuosu,village
7405132003,740513,Benua Utama,village
7405132004,740513,Horodopi,village
7405132005,740513,Benua,village
7405132006,740513,Palowewu,village
7405132007,740513,Punggawukawu,village
7405132008,740513,Uelawa,village
7405132009,740513,Tetehaka,village
7405132010,740513,Awalo,village
7405132011,740513,Kosambi,village
7405132012,740513,Puuwehuko,village
7405141001,740514,Amondo,urban_village
7405142002,740514,Lakara,village
7405142003,740514,Parasi,village
7405142004,740514,Ulu Lakara,village
7405142005,740514,Watumbohoti,village
7405142006,740514,Wawowonua,village
7405142007,740514,Waturapa,village
7405142008,740514,Koeono,village
7405142009,740514,Lalowua,village
7405142010,740514,Mondoe,village
7405152001,740515,Kondoano,village
7405152002,740515,Punggulahi,village
7405152003,740515,Lamolori,village
7405152004,740515,Toluwonua,village
7405152005,740515,Mulyasari,village
7405152006,740515,Rakawuta,village
7405152007,740515,Ranoaopa,village
7405152008,740515,Mowila,village
7405152009,740515,Lalosingi,village
7405152010,740515,Wuura,village
7405152011,740515,Pudahoa,village
7405152012,740515,Monapa,village
7405152013,740515,Puuwehuko,village
7405152014,740515,Ranombayasa,village
7405152015,740515,Wonua Kongga,village
7405152016,740515,Mataiwoi,village
7405152017,740515,Lamebara,village
7405152018,740515,Tetesingi,village
7405152019,740515,Wonua Sari,village
7405152020,740515,Wonua Monapa,village
7405161002,740516,Lalowaru,urban_village
7405162001,740516,Puasana,village
7405162003,740516,Tanjung Tiram,village
7405162004,740516,Wawatu,village
7405162005,740516,Sanggula,village
7405162006,740516,Lombuea,village
7405162007,740516,Mekar Jaya,village
7405162008,740516,Lamokula,village
7405162009,740516,Mata Wawatu,village
7405162010,740516,Mata Lamokula,village
7405172001,740517,Andoolo Utama,village
7405172002,740517,Anggokoti,village
7405172003,740517,Asembu Mulya,village
7405172004,740517,Awalo,village
7405172005,740517,Adaka Jaya,village
7405172006,740517,Buke,village
7405172007,740517,Pelandia,village
7405172008,740517,Puudaria,village
7405172009,740517,Rahamendaa,village
7405172010,740517,Silea Jaya,village
7405172011,740517,Tirtamartani,village
7405172012,740517,Tetenggolasa,village
7405172013,740517,Adayu Indah,village
7405172014,740517,Wonua Maroa,village
7405172015,740517,Wulele Jaya,village
7405172016,740517,Ranooha Lestari,village
7405182001,740518,Wolasi,village
7405182002,740518,Aoma,village
7405182003,740518,Amoito Jaya,village
7405182004,740518,Leleka,village
7405182005,740518,Mata Wolasi,village
7405182006,740518,Ranowila,village
7405182007,740518,Aunupe,village
7405191001,740519,Puunggaluku,urban_village
7405191002,740519,Ambalodangge,urban_village
7405192003,740519,Aepodu,village
7405192004,740519,Rambu Rambu,village
7405192005,740519,Ombu Ombu Jaya,village
7405192006,740519,Lamong Jaya,village
7405192007,740519,Lerepako,village
7405192008,740519,Ambesea,village
7405192009,740519,Laeya,village
7405192010,740519,Labokeo,village
7405192011,740519,Torobulu,village
7405192012,740519,Anduna,village
7405192013,740519,Ambakumina,village
7405192014,740519,Lambakara,village
7405192015,740519,Anggoroboti,village
7405192016,740519,Wonua Kongga,village
7405192017,740519,Puuwulo,village
7405202001,740520,Amasara,village
7405202002,740520,Baito,village
7405202003,740520,Matabubu,village
7405202004,740520,Mekar Jaya,village
7405202005,740520,Sambahule,village
7405202006,740520,Tolihe,village
7405202007,740520,Wonua Raya,village
7405202008,740520,Ahuangguluri,village
7405212001,740521,Iwoimendoro,village
7405212002,740521,Epeesi,village
7405212003,740521,Lere,village
7405212004,740521,Lipumasagena,village
7405212005,740521,Lambandia,village
7405212006,740521,Polo Pololi,village
7405212007,740521,Basala,village
7405212008,740521,Tombekuku,village
7405212009,740521,Teporombua,village
7405222001,740522,Amokuni,village
7405222002,740522,Sindang Kasih,village
7405222003,740522,Jati Bali,village
7405222004,740522,Laikandonga,village
7405222005,740522,Boro-Boro Lameuru,village
7405222006,740522,Opaasi,village
7405222007,740522,Lameuru,village
7405222008,740522,Abeko,village
7405222009,740522,Tunduno,village
7405232001,740523,Rambu-rambu,village
7405232002,740523,Lambangi,village
7405232003,740523,Tumbu-tumbu Jaya,village
7405232004,740523,Ngapawali,village
7405232005,740523,Batuh Putih,village
7405232006,740523,Rumba-rumba,village
7405232007,740523,Ampera,village
7405232008,740523,Amolengu,village
7405232009,740523,Ulunese,village
7405232010,740523,Langgapulu,village
7405242001,740524,Sabulakoa,village
7405242002,740524,Talumbinga,village
7405242003,740524,Tetenggabo,village
7405242004,740524,Watu-watu,village
7405242005,740524,Karoonua,village
7405242006,740524,Ulu Sabulakoa,village
7405242007,740524,Asaria,village
7405242008,740524,Wawobende,village
7405242009,740524,Wonua Koa,village
7405252001,740525,Papawu,village
7405252002,740525,Anese,village
7405252003,740525,Bekenggasu,village
7405252004,740525,Watumokala,village
7405252005,740525,Mataupe,village
7405252006,740525,Bimamaroa,village
7405252007,740525,Wawobende,village
7405252008,740525,Lapoa Indah,village
7405252009,740525,Puundoho,village
7405252010,740525,Mataiwoi,village
7406011007,740601,Boeara,urban_village
7406011008,740601,Kastarib,urban_village
7406011010,740601,Boepinang,urban_village
7406011015,740601,Boepinang Barat,urban_village
7406011016,740601,Barangga,urban_village
7406011017,740601,Kasabolo,urban_village
7406012009,740601,Pokurumba,village
7406012011,740601,Pallimae,village
7406012018,740601,Salosa,village
7406012019,740601,Mattiro Walie,village
7406021011,740602,Bambaea,urban_village
7406021015,740602,Puu Lemo,urban_village
7406022003,740602,Teppoe,village
7406022004,740602,Biru,village
7406022010,740602,Mambo,village
7406031010,740603,Taubonto,urban_village
7406032001,740603,Rau Rau,village
7406032008,740603,Ladumpi,village
7406032009,740603,Rarowatu,village
7406032011,740603,Lakomea,village
7406032012,740603,Pangkuri,village
7406032013,740603,Lampeantani,village
7406032014,740603,Watu Kalangkari,village
7406032015,740603,Tahi ite,village
7406041002,740604,Lameroro,urban_village
7406041003,740604,Lampopala,urban_village
7406041004,740604,Doule,urban_village
7406041005,740604,Kasipute,urban_village
7406042001,740604,Lantawonua,village
7406051009,740605,Teomokole,urban_village
7406051016,740605,Rahampuu,urban_village
7406052010,740605,Rahadopi,village
7406052011,740605,Tirongkotua,village
7406061009,740606,Dongkala,urban_village
7406061010,740606,Lambale,urban_village
7406062005,740606,Wumbuburo,village
7406062006,740606,Balo,village
7406062007,740606,Toli-Toli,village
7406062008,740606,Tapuhaka,village
7406062011,740606,Bungi-Bungi,village
7406072001,740607,Babamolingku,village
7406072002,740607,Toari Bombana,village
7406072003,740607,Timbala,village
7406072004,740607,Ranokomea,village
7406072005,740607,Rakadua,village
7406072006,740607,Lameo-meong,village
7406072007,740607,Pabiring,village
7406072008,740607,Balasari,village
7406072009,740607,Bulumanai,village
7406072010,740607,Matabundu,village
7406072011,740607,Analere,village
7406082001,740608,Pomontoro,village
7406082002,740608,Liano,village
7406082003,740608,Pulau Tambako,village
7406082004,740608,Lora,village
7406082005,740608,Toli-Toli,village
7406082006,740608,Tajuncu,village
7406082007,740608,Mawar,village
7406082008,740608,Laloa,village
7406082009,740608,Batu Sempe Indah,village
7406082010,740608,Hambawa,village
7406082011,740608,Pu'u Waeya,village
7406091008,740609,Aneka Marga,urban_village
7406092001,740609,Wumbubangka,village
7406092002,740609,Hukaea,village
7406092003,740609,Lantowua,village
7406092004,740609,Tembe,village
7406092005,740609,Watu Mentade,village
7406092006,740609,Marga Jaya,village
7406092007,740609,Tunas Baru,village
7406102001,740610,Tampabulu,village
7406102002,740610,Tanah Poleang,village
7406102003,740610,Karya Baru,village
7406102004,740610,Toburi,village
7406102005,740610,Rompu Rompu,village
7406102006,740610,Pusu Ea,village
7406102007,740610,Lawatu Ea,village
7406102008,740610,Wambarema,village
7406112001,740611,Batu Putih,village
7406112002,740611,Waemputang,village
7406112003,740611,Kali Baru,village
7406112004,740611,Akacipong,village
7406112005,740611,La Ea,village
7406122001,740612,Larete,village
7406122002,740612,Lemo,village
7406122003,740612,Terapung,village
7406122004,740612,Lamoare,village
7406122005,740612,Rambaha,village
7406132001,740613,Langkema,village
7406132002,740613,Batuawu,village
7406132003,740613,Pongkalaero,village
7406132004,740613,Puu Nunu,village
7406141001,740614,Sikeli,urban_village
7406142002,740614,Baliara,village
7406142003,740614,Rahantari,village
7406142004,740614,Baliara Kepulauan,village
7406142005,740614,Baliara Selatan,village
7406152001,740615,Mapila,village
7406152002,740615,Wumbulasa,village
7406152003,740615,Sangia Makmur,village
7406152004,740615,Eemokolo,village
7406152005,740615,Tedubara,village
7406152006,740615,Larolanu,village
7406162001,740616,Lamonggi,village
7406162002,740616,Tangkeno,village
7406162003,740616,Lengora,village
7406162004,740616,Enano,village
7406162005,740616,Ulungkura,village
7406162006,740616,Lengora Selatan,village
7406162007,740616,Lengora Pantai,village
7406172001,740617,Masaloka,village
7406172002,740617,Batu Lamburi,village
7406172003,740617,Masaloka Selatan,village
7406172004,740617,Masaloka Timur,village
7406172005,740617,Masaloka Barat,village
7406181001,740618,Lauru,urban_village
7406181002,740618,Poea,urban_village
7406181003,740618,Kampung Baru,urban_village
7406182004,740618,Tapuhahi,village
7406182005,740618,Lampata,village
7406192001,740619,Mulaeno,village
7406192002,740619,Lebo Ea,village
7406192003,740619,Paria,village
7406192004,740619,Poleondro,village
7406202001,740620,Tontonunu,village
7406202002,740620,Tongkoseng,village
7406202003,740620,Tetehaka,village
7406202004,740620,Watu Melomba,village
7406202005,740620,Puu Wonua,village
7406212001,740621,Lombakasih,village
7406212002,740621,Lantari,village
7406212003,740621,Langkowala,village
7406212004,740621,Pasare Apua,village
7406212006,740621,Anugerah,village
7406212007,740621,Kalaero,village
7406212008,740621,Tinabite,village
7406212009,740621,Rarongkeu,village
7406212010,740621,Watu-watu,village
7406222001,740622,Kolombi Matausu,village
7406222002,740622,Morengke,village
7406222003,740622,Wia-wia,village
7406222004,740622,Lamuru,village
7406222005,740622,Totole,village
7407011002,740701,Pongo,urban_village
7407011003,740701,Wanci,urban_village
7407011004,740701,Wandoka,urban_village
7407011007,740701,Waetuno,urban_village
7407011025,740701,Wandoka Utara,urban_village
7407011026,740701,Wandoka Selatan,urban_village
7407012005,740701,Sombu,village
7407012006,740701,Waha,village
7407012008,740701,Tindoi,village
7407012009,740701,Maleko,village
7407012013,740701,Longa,village
7407012022,740701,Pada Raya Makmur,village
7407012023,740701,Waelumu,village
7407012024,740701,Patuno,village
7407012027,740701,Waginopo,village
7407012028,740701,Tindoi Timur,village
7407012029,740701,Posalu,village
7407012030,740701,Koroe Onawa,village
7407012031,740701,Wapia-pia,village
7407012032,740701,Pookambua,village
7407021002,740702,Laolua,urban_village
7407021004,740702,Ambeua,urban_village
7407021005,740702,Lagiwae,urban_village
7407021015,740702,Buranga,urban_village
7407022001,740702,Sombano,village
7407022003,740702,Samabahari,village
7407022006,740702,Ollo,village
7407022007,740702,Haruo,village
7407022016,740702,Balasuna,village
7407022018,740702,Mantigola Makmur,village
7407022019,740702,Balasuna Selatan,village
7407022020,740702,Ollo Selatan,village
7407022021,740702,Waduri,village
7407022022,740702,Lewuto,village
7407022023,740702,Ambeua Raya,village
7407022024,740702,Kalimas,village
7407031001,740703,Waha,urban_village
7407031016,740703,Onemay,urban_village
7407032002,740703,Waitii Barat,village
7407032003,740703,Lamanggau,village
7407032004,740703,Waiti,village
7407032012,740703,Runduma,village
7407032015,740703,Patua,village
7407032017,740703,Teemoane,village
7407032018,740703,Kollo Soha,village
7407032019,740703,Patua II,village
7407041005,740704,Taipabu,urban_village
7407041007,740704,Palahidu,urban_village
7407041010,740704,Wali,urban_village
7407041012,740704,Rukuwa,urban_village
